SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CLIENT_AGE_YEARS,CNT_FAM_MEMBERS,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,PAYMENT_YEARS,INCOME_PER_PERSON,DAYS_EMPLOYED_PERCENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_ACTIVE,CREDIT_CLOSED,NB_PREVIOUS_APP,NB_APPROVED,NB_REFUSED
267252,315000.0,1113840.0,50463.0,36.205338809034906,2.0,3.536,0.1602,22.072409488139826,157500.0,0.09339080459770115,0.5580235478510769,0.6896820998281358,0.3774042489507649,1.0,0.0,6.0,4.0,2.0
123174,85500.0,212427.0,10350.0,56.64613278576318,1.0,2.4845263157894735,0.12105263157894737,20.524347826086956,85500.0,0.11873294066944405,0.5059979305057544,0.5582915354617412,0.7121551551910698,1.0,2.0,7.0,6.0,0.0
137545,99000.0,808650.0,26217.0,47.93429158110883,2.0,8.168181818181818,0.26481818181818184,30.844490216271886,49500.0,0.007996344528215673,0.5059979305057544,0.5452854782101516,0.3139166772114369,5.0,13.0,5.0,4.0,0.0
183297,135000.0,936000.0,30195.0,47.94798083504449,3.0,6.933333333333334,0.22366666666666668,30.99850968703428,45000.0,0.20790270085079654,0.5059979305057544,0.5547024829100238,0.7352209993926424,2.0,4.0,6.0,5.0,1.0
352979,126000.0,1288350.0,37800.0,39.02258726899384,2.0,10.225,0.3,34.083333333333336,63000.0,0.4928085315372202,0.5059979305057544,0.4415504085670735,0.5352762504724826,0.0,0.0,11.0,5.0,4.0
415660,247500.0,1350000.0,72058.5,55.290896646132786,1.0,5.454545454545454,0.29114545454545454,18.734777992880783,247500.0,0.22005446892795247,0.8346795679592592,0.6246278092958634,0.646329897706246,4.0,12.0,2.0,2.0,0.0
144201,292500.0,1498860.0,53968.5,52.936344969199176,2.0,5.124307692307692,0.18450769230769232,27.77286750604519,146250.0,0.2760279286268425,0.5097405189049821,0.6513063177462555,0.7309873696832169,2.0,1.0,4.0,4.0,0.0
238900,90000.0,284256.0,28242.0,27.378507871321013,3.0,3.1584,0.3138,10.065009560229445,30000.0,0.1736,0.2122717175233504,0.5232685723801617,0.3996756156233169,0.0,1.0,2.0,2.0,0.0
177622,135000.0,679500.0,19998.0,48.550308008213555,2.0,5.033333333333333,0.14813333333333334,33.97839783978398,67500.0,0.29667850899452997,0.8622614367044643,0.6634510989608053,0.2822484337007223,8.0,13.0,11.0,7.0,4.0
370082,135000.0,240660.0,9202.5,53.4757015742642,2.0,1.7826666666666666,0.06816666666666667,26.151589242053788,67500.0,0.44660045054269915,0.5059979305057544,0.5896576208135093,0.6263042766749393,3.0,4.0,6.0,4.0,0.0
250117,135000.0,679671.0,26019.0,38.25598904859685,3.0,5.0346,0.19273333333333334,26.122103078519544,45000.0,0.1385529234953124,0.5880001906037634,0.5118300373762935,0.6894791426446275,2.0,7.0,0.0,0.0,0.0
242977,247500.0,1125000.0,44748.0,34.52703627652293,2.0,4.545454545454546,0.1808,25.1407884151247,123750.0,0.24478629767663151,0.5059979305057544,0.7347082380165987,0.633031641417419,3.0,2.0,2.0,2.0,0.0
289713,67500.0,202500.0,10125.0,31.550992470910334,2.0,3.0,0.15,20.0,33750.0,0.040437348143005904,0.3648230256899191,0.6571631077288558,0.4365064990977374,2.0,0.0,2.0,1.0,0.0
215429,148500.0,134316.0,15939.0,28.607802874743328,1.0,0.9044848484848484,0.10733333333333334,8.42687747035573,148500.0,0.019140587616039813,0.5059979305057544,0.0943906435153502,0.0638048444715178,1.0,0.0,6.0,3.0,2.0
244355,292500.0,841500.0,32737.5,33.74674880219028,2.0,2.876923076923077,0.11192307692307692,25.70446735395189,146250.0,0.1122018497484991,0.5059979305057544,0.5673843923684979,0.11911906455945,6.0,8.0,10.0,5.0,2.0
280014,76500.0,180000.0,9000.0,25.533196440793976,1.0,2.3529411764705883,0.11764705882352941,20.0,76500.0,0.012545571520480378,0.5059979305057544,0.6356307497289548,0.5352762504724826,0.0,0.0,1.0,1.0,0.0
424485,67500.0,568800.0,16758.0,60.95277207392197,2.0,8.426666666666666,0.24826666666666666,33.941997851772285,33750.0,0.11873294066944405,0.665525650000371,0.5952227077731851,0.3556387169923543,1.0,0.0,1.0,1.0,0.0
205292,112500.0,328405.5,19845.0,40.09034907597536,3.0,2.91916,0.1764,16.548526077097506,37500.0,0.11124769514443761,0.6141547327417878,0.6395013691923447,0.1268975261602733,2.0,0.0,1.0,1.0,0.0
233034,180000.0,808650.0,21460.5,35.53182751540041,2.0,4.4925,0.119225,37.680855525267354,90000.0,0.2252273077515796,0.5059979305057544,0.763727490249532,0.6925590674998008,1.0,1.0,0.0,0.0,0.0
304400,104953.5,225000.0,11650.5,26.822724161533195,1.0,2.143806542897569,0.11100630279123612,19.312475859405176,104953.5,0.018679187506379504,0.4604887799982351,0.5991153991557476,0.5352762504724826,0.0,0.0,0.0,0.0,0.0
259495,130500.0,900000.0,32328.0,33.503080082135526,4.0,6.896551724137931,0.24772413793103448,27.839643652561247,32625.0,0.03562964778949089,0.3353476863483523,0.1199809782626427,0.5937175866150576,0.0,1.0,3.0,2.0,0.0
311384,112500.0,432841.5,29056.5,27.28268309377139,1.0,3.84748,0.25828,14.896546383769552,112500.0,0.24204716507777221,0.5059979305057544,0.2430329474900106,0.0005272652387098,2.0,1.0,5.0,4.0,1.0
187807,132750.0,674635.5,26883.0,60.9637234770705,2.0,5.082,0.2025084745762712,25.095246066287245,66375.0,0.11873294066944405,0.5823892019561527,0.3057347613043059,0.445396241560834,1.0,5.0,6.0,5.0,0.0
275752,585000.0,855000.0,42750.0,50.0041067761807,1.0,1.4615384615384615,0.07307692307692308,20.0,585000.0,0.16064388961892248,0.5059979305057544,0.6380481917683263,0.6195277080511546,1.0,0.0,1.0,1.0,0.0
260638,112500.0,610335.0,22050.0,58.841889117043124,2.0,5.4252,0.196,27.679591836734694,56250.0,0.11873294066944405,0.5059979305057544,0.699488131798368,0.6512602186973006,2.0,1.0,1.0,1.0,0.0
162671,180000.0,490495.5,27517.5,45.073237508555785,2.0,2.724975,0.152875,17.824856909239575,90000.0,0.02788070218064751,0.5059979305057544,0.615840892460802,0.5352762504724826,0.0,2.0,1.0,1.0,0.0
344286,85500.0,269550.0,21294.0,29.560574948665298,3.0,3.1526315789473682,0.24905263157894736,12.658495350803044,28500.0,0.20477910530702972,0.3846656922477938,0.6472030369731567,0.633031641417419,2.0,1.0,1.0,1.0,0.0
200305,247500.0,1288350.0,37800.0,54.444900752908964,1.0,5.205454545454545,0.15272727272727274,34.083333333333336,247500.0,0.11873294066944405,0.5059979305057544,0.5626387722093039,0.2807895743848605,4.0,5.0,1.0,1.0,0.0
349783,90000.0,729792.0,26343.0,55.73716632443532,1.0,8.1088,0.2927,27.703450632046465,90000.0,0.11873294066944405,0.5059979305057544,0.0395166981027552,0.4722533429586386,3.0,3.0,3.0,2.0,1.0
244568,247500.0,263686.5,17752.5,39.37303216974675,3.0,1.0654,0.07172727272727272,14.853485424588087,82500.0,0.05708921493637438,0.5059979305057544,0.5996824898664309,0.2707073872651806,0.0,1.0,9.0,3.0,1.0
140385,126000.0,254700.0,24939.0,65.28131416837782,2.0,2.0214285714285714,0.19792857142857143,10.212919523637677,63000.0,0.0900436168428116,0.8911191449266377,0.5137749737765208,0.7338145369642702,3.0,9.0,2.0,2.0,0.0
399413,225000.0,301500.0,28188.0,26.524298425735797,2.0,1.34,0.12528,10.696040868454661,112500.0,0.12066473988439307,0.1944366842120182,0.5927704488338743,0.085595451324618,2.0,1.0,12.0,1.0,11.0
361049,157500.0,781920.0,34573.5,59.21697467488022,1.0,4.964571428571428,0.21951428571428572,22.616165560327996,157500.0,0.11873294066944405,0.5059979305057544,0.2429163014178152,0.6626377922738201,2.0,4.0,8.0,6.0,2.0
305078,144000.0,450000.0,22500.0,56.84873374401095,1.0,3.125,0.15625,20.0,144000.0,0.03053361587362743,0.5059979305057544,0.724026068940153,0.5867400085415683,3.0,3.0,9.0,5.0,2.0
272183,108000.0,104256.0,11358.0,36.629705681040384,4.0,0.9653333333333334,0.10516666666666667,9.179080824088748,27000.0,0.21772927722550264,0.5099084047814064,0.7642676592228129,0.6296742509538716,2.0,5.0,3.0,2.0,0.0
352435,135000.0,1125000.0,32895.0,39.449691991786445,3.0,8.333333333333334,0.24366666666666667,34.19972640218878,45000.0,0.2662224998264973,0.6221540515324818,0.6671566503304791,0.7136313997323308,1.0,9.0,6.0,4.0,0.0
175248,193500.0,225000.0,24363.0,27.444216290212182,2.0,1.1627906976744187,0.12590697674418605,9.235315847801996,96750.0,0.11213088587390263,0.3085809000211069,0.5934406700416645,0.3217352821966848,6.0,3.0,3.0,3.0,0.0
195264,112500.0,720000.0,25636.5,32.714579055441476,3.0,6.4,0.22788,28.0849569949096,37500.0,0.023767679303707424,0.6668034274136114,0.6247867404983941,0.3185955240537633,4.0,7.0,9.0,3.0,2.0
273935,90000.0,288562.5,22797.0,62.68309377138946,1.0,3.20625,0.2533,12.657915515199369,90000.0,0.11873294066944405,0.5059979305057544,0.5399125909646726,0.5902333386185574,0.0,2.0,5.0,4.0,1.0
274673,67500.0,808650.0,26217.0,41.93839835728953,2.0,11.98,0.3884,30.844490216271886,33750.0,0.34240762501632066,0.5059979305057544,0.5541352586272984,0.7517237147741489,2.0,3.0,1.0,1.0,0.0
115761,270000.0,500490.0,48757.5,61.322381930184804,3.0,1.8536666666666666,0.18058333333333335,10.264882325796032,90000.0,0.11873294066944405,0.5059979305057544,0.7730740574129771,0.4848514754962666,1.0,0.0,0.0,0.0,0.0
435356,202500.0,900000.0,26446.5,43.75085557837098,2.0,4.444444444444445,0.1306,34.03096818104475,101250.0,0.0760325406758448,0.5059979305057544,0.7248554840850921,0.3490552510751822,5.0,3.0,7.0,2.0,3.0
231185,315000.0,473760.0,50269.5,31.980835044490075,2.0,1.504,0.15958571428571428,9.424402470683019,157500.0,0.06823045972091431,0.6413211882023956,0.7138997946765254,0.0005272652387098,5.0,7.0,1.0,1.0,0.0
271958,157500.0,815733.0,29430.0,62.52977412731006,2.0,5.179257142857143,0.18685714285714286,27.717737003058105,78750.0,0.11873294066944405,0.3340682472954524,0.5333060205618774,0.7106743858828587,0.0,8.0,18.0,6.0,10.0
360936,270000.0,270000.0,13500.0,34.89664613278576,2.0,1.0,0.05,20.0,135000.0,0.13235524870547624,0.5059979305057544,0.5999659352040185,0.5352762504724826,2.0,1.0,1.0,1.0,0.0
157107,112500.0,354276.0,23805.0,37.02669404517454,3.0,3.14912,0.2116,14.88241965973535,37500.0,0.036083998816918074,0.5059979305057544,0.1604053214783667,0.6785676886853644,0.0,1.0,1.0,1.0,0.0
158252,90000.0,454500.0,21865.5,44.16974674880219,3.0,5.05,0.24295,20.78616999382589,30000.0,0.5189983264117027,0.5059979305057544,0.6920778759641163,0.4258928980051529,2.0,0.0,3.0,2.0,1.0
329784,247500.0,284256.0,29979.0,29.14715947980835,3.0,1.148509090909091,0.12112727272727272,9.48183728610027,82500.0,0.16964117978583507,0.5595251136235505,0.3312074307383664,0.6925590674998008,1.0,10.0,7.0,6.0,0.0
140877,202500.0,521280.0,27423.0,51.383983572895275,2.0,2.574222222222222,0.13542222222222222,19.008861174926157,101250.0,0.5339407502131287,0.5059979305057544,0.3005242290932967,0.1841161559307151,2.0,6.0,3.0,1.0,0.0
148072,135000.0,657702.0,21343.5,53.40999315537303,1.0,4.871866666666667,0.1581,30.815095930845455,135000.0,0.07268812794750872,0.5059979305057544,0.5876931996809948,0.1604889306273446,8.0,10.0,12.0,6.0,6.0
180925,202500.0,1125000.0,33025.5,51.4798083504449,2.0,5.555555555555555,0.1630888888888889,34.06458645592043,101250.0,0.015476253789288944,0.5059979305057544,0.4936988865190796,0.7886807751817684,0.0,4.0,2.0,2.0,0.0
136142,180000.0,1080000.0,28620.0,24.67624914442163,2.0,6.0,0.159,37.735849056603776,90000.0,0.15599689337623432,0.0870784679607899,0.5871473227208152,0.2009260877159709,1.0,4.0,17.0,10.0,5.0
121079,202500.0,573408.0,29407.5,50.99520876112252,2.0,2.8316444444444446,0.14522222222222222,19.498699311400152,101250.0,0.07151293890260925,0.5979842862477271,0.6724234958050798,0.6041125998015721,3.0,6.0,3.0,3.0,0.0
448233,405000.0,536917.5,27405.0,25.650924024640656,1.0,1.3257222222222222,0.06766666666666667,19.591954022988507,405000.0,0.2962962962962963,0.631662147119477,0.2858978721410488,0.7610263695502636,2.0,1.0,0.0,0.0,0.0
372760,225000.0,352422.0,32454.0,41.69472963723477,2.0,1.56632,0.14424,10.85912368275097,112500.0,0.01818898154836168,0.8220383735057061,0.5349221288082777,0.6380435278721609,1.0,3.0,0.0,0.0,0.0
416469,67500.0,90000.0,5949.0,56.427104722792606,2.0,1.3333333333333333,0.08813333333333333,15.128593040847202,33750.0,0.11873294066944405,0.5059979305057544,0.4879278577923296,0.2925880073368475,3.0,3.0,1.0,1.0,0.0
418961,48600.0,918468.0,30352.5,43.27720739219713,3.0,18.898518518518518,0.624537037037037,30.26004447739066,16200.0,0.00670588979566015,0.5059979305057544,0.5289276885017901,0.5028782772082183,3.0,3.0,1.0,1.0,0.0
182203,157500.0,675000.0,19867.5,52.94729637234771,1.0,4.285714285714286,0.12614285714285714,33.975084937712346,157500.0,0.2020269920885258,0.8290308970085121,0.5935039800840594,0.4866531565147181,5.0,9.0,2.0,2.0,0.0
362371,495000.0,752553.0,38551.5,44.498288843258045,3.0,1.5203090909090908,0.07788181818181818,19.52071903816972,165000.0,0.37999138620562356,0.7786400676915184,0.7906007915625625,0.5691487713619409,6.0,10.0,4.0,4.0,0.0
289483,112500.0,343800.0,16852.5,36.79397672826831,2.0,3.056,0.1498,20.400534045393858,56250.0,0.24041967408289308,0.5059979305057544,0.26429001880403,0.5656079814115492,1.0,0.0,3.0,3.0,0.0
244153,135000.0,237024.0,10570.5,46.4394250513347,2.0,1.7557333333333334,0.0783,22.423158790974885,67500.0,0.0946232755571277,0.3708702039193129,0.5919519944744336,0.4507472818545589,2.0,0.0,6.0,5.0,0.0
364261,157500.0,1125000.0,47794.5,44.544832306639286,2.0,7.142857142857143,0.30345714285714287,23.53827323227568,78750.0,0.28186846957590656,0.7703472512865649,0.637633976351928,0.8327850252992314,0.0,3.0,2.0,2.0,0.0
180356,108000.0,148500.0,14688.0,35.21149897330596,3.0,1.375,0.136,10.110294117647058,36000.0,0.4425783376098282,0.5059979305057544,0.7775424256852551,0.5352762504724826,0.0,0.0,8.0,5.0,0.0
423806,63000.0,755190.0,32125.5,64.51745379876797,1.0,11.987142857142857,0.5099285714285714,23.507494046785265,63000.0,0.11873294066944405,0.5059979305057544,0.5130647894355739,0.5352762504724826,0.0,1.0,1.0,1.0,0.0
364207,180000.0,946764.0,41701.5,56.90896646132786,2.0,5.2598,0.231675,22.70335599438869,90000.0,0.11873294066944405,0.7996872264455641,0.3993346042067575,0.2837118826350007,3.0,6.0,8.0,8.0,0.0
113378,225000.0,562491.0,27189.0,42.80082135523614,3.0,2.49996,0.12084,20.68818272095333,75000.0,0.021748864581334355,0.5059979305057544,0.591027319964853,0.6545292802242897,0.0,7.0,4.0,2.0,1.0
420061,166500.0,225000.0,22050.0,68.9719370294319,2.0,1.3513513513513513,0.13243243243243244,10.204081632653061,83250.0,0.11873294066944405,0.5059979305057544,0.7626327145212761,0.4543210601605785,2.0,4.0,6.0,3.0,0.0
329961,157500.0,840996.0,24588.0,52.82135523613963,2.0,5.339657142857143,0.1561142857142857,34.203513909224014,78750.0,0.3203752656403877,0.5059979305057544,0.6550711276284358,0.6496203111237195,1.0,4.0,5.0,5.0,0.0
280676,220500.0,1374480.0,45553.5,40.993839835728956,3.0,6.233469387755102,0.2065918367346939,30.17287365405512,73500.0,0.5212048353703332,0.5059979305057544,0.6854637794156432,0.5082869913916046,2.0,5.0,1.0,1.0,0.0
452961,225000.0,288873.0,18936.0,30.60643394934976,2.0,1.28388,0.08416,15.25522813688213,112500.0,0.2628142052061902,0.4602384370703078,0.6765237001912557,0.6512602186973006,1.0,6.0,1.0,1.0,0.0
229084,148500.0,225000.0,11250.0,41.76865160848734,3.0,1.5151515151515151,0.07575757575757576,20.0,49500.0,0.1020582066072365,0.5059979305057544,0.6833288294710468,0.7062051096536562,0.0,2.0,8.0,2.0,2.0
251467,135000.0,226908.0,10575.0,47.79739904175222,2.0,1.6808,0.07833333333333334,21.457021276595746,67500.0,0.061175392370260054,0.5059979305057544,0.3394440091497896,0.3441550073724169,1.0,0.0,3.0,2.0,1.0
408150,81000.0,202500.0,10125.0,61.275838466803556,1.0,2.5,0.125,20.0,81000.0,0.11873294066944405,0.2146462629477197,0.3266316193769644,0.5832379256761245,2.0,13.0,4.0,3.0,0.0
105346,202500.0,239850.0,25447.5,37.073237508555785,4.0,1.1844444444444444,0.12566666666666668,9.425287356321839,50625.0,0.05450114467173769,0.7199426578292565,0.6156184098049717,0.4668640059537032,1.0,5.0,2.0,1.0,1.0
448172,99000.0,1125000.0,32895.0,63.48528405201917,2.0,11.363636363636363,0.3322727272727273,34.19972640218878,49500.0,0.11873294066944405,0.5059979305057544,0.7744788720693306,0.6512602186973006,0.0,1.0,4.0,2.0,1.0
398514,135000.0,1129500.0,31059.0,52.07118412046543,2.0,8.366666666666667,0.23006666666666667,36.36627064618951,67500.0,0.43850885956149116,0.5059979305057544,0.6535873100549613,0.7886807751817684,0.0,5.0,1.0,1.0,0.0
294804,675000.0,900000.0,45000.0,39.06091718001369,4.0,1.3333333333333333,0.06666666666666667,20.0,168750.0,0.11088525969019415,0.5059979305057544,0.7322202070615359,0.4031416766587513,0.0,1.0,0.0,0.0,0.0
330595,54000.0,755190.0,29547.0,64.09034907597535,2.0,13.985,0.5471666666666667,25.558939993908012,27000.0,0.11873294066944405,0.5059979305057544,0.6103113111717916,0.6801388218428291,1.0,3.0,1.0,1.0,0.0
207031,135000.0,225000.0,11250.0,25.467488021902806,1.0,1.6666666666666667,0.08333333333333333,20.0,135000.0,0.1798537948828209,0.337101485769536,0.3615715626314627,0.2009260877159709,3.0,0.0,0.0,0.0,0.0
241011,675000.0,1350000.0,67500.0,63.671457905544145,1.0,2.0,0.1,20.0,675000.0,0.11873294066944405,0.8116878054245651,0.7419868754190672,0.4101025731788671,4.0,0.0,0.0,0.0,0.0
431087,225000.0,180000.0,9000.0,41.620807665982205,2.0,0.8,0.04,20.0,112500.0,0.09669780292066833,0.5059979305057544,0.1137156720051064,0.2721336844147212,1.0,1.0,4.0,1.0,2.0
384553,202500.0,450000.0,24412.5,47.501711156741955,2.0,2.2222222222222223,0.12055555555555555,18.433179723502302,101250.0,0.17982708933717578,0.4041756571485944,0.073086383025782,0.1047946227497676,4.0,26.0,19.0,13.0,4.0
436688,85500.0,942300.0,30528.0,62.68856947296372,1.0,11.021052631578947,0.35705263157894734,30.86674528301887,85500.0,0.2786827968729528,0.5059979305057544,0.162144567666238,0.5352762504724826,0.0,1.0,1.0,1.0,0.0
435709,193500.0,1006920.0,51543.0,34.75975359342916,4.0,5.203720930232558,0.2663720930232558,19.535533438100227,48375.0,0.08041902961562697,0.6689915580861663,0.7559102381241778,0.4812493411434029,1.0,3.0,5.0,3.0,0.0
312779,360000.0,1247472.0,52983.0,30.5160848733744,4.0,3.4652,0.147175,23.544759639884493,90000.0,0.22582092230396555,0.4972493393735266,0.7411319321186802,0.5832379256761245,1.0,9.0,2.0,2.0,0.0
203083,135000.0,315000.0,24885.0,27.08829568788501,2.0,2.3333333333333335,0.18433333333333332,12.658227848101266,67500.0,0.15342631898120074,0.2754179355364692,0.224612220200516,0.2103502286944494,1.0,0.0,3.0,2.0,0.0
133185,139500.0,284400.0,18643.5,30.22861054072553,3.0,2.0387096774193547,0.13364516129032258,15.25464639150374,46500.0,0.35911602209944754,0.518654365983834,0.7020193643210785,0.3077366963789207,6.0,2.0,1.0,1.0,0.0
445626,135000.0,241618.5,24025.5,37.08966461327858,4.0,1.7897666666666667,0.17796666666666666,10.056752200786665,33750.0,0.16786004281390715,0.5059979305057544,0.7374017001009765,0.8128226070575616,0.0,1.0,3.0,2.0,1.0
324807,247500.0,254700.0,14751.0,44.39698836413415,2.0,1.029090909090909,0.0596,17.266625991458206,123750.0,0.000493339911198816,0.5059979305057544,0.7604844848004365,0.5262949398096192,0.0,3.0,3.0,2.0,0.0
276077,193500.0,1525405.5,42075.0,58.42026009582478,2.0,7.883232558139535,0.21744186046511627,36.2544385026738,96750.0,0.11873294066944405,0.5059979305057544,0.5643115738893195,0.2678689358444539,0.0,1.0,10.0,4.0,1.0
452965,157500.0,808650.0,26217.0,38.86652977412731,4.0,5.134285714285714,0.16645714285714286,30.844490216271886,39375.0,0.32142857142857145,0.3550039194855441,0.5706395676995046,0.5352762504724826,0.0,0.0,4.0,4.0,0.0
154576,135000.0,229500.0,12577.5,39.73442847364819,2.0,1.7,0.09316666666666666,18.246869409660107,67500.0,0.35196031144491147,0.5059979305057544,0.1705615281262086,0.1528662291550415,4.0,8.0,5.0,3.0,1.0
365351,202500.0,942300.0,30528.0,53.27310061601643,3.0,4.653333333333333,0.15075555555555556,30.86674528301887,67500.0,0.12359954774385856,0.5059979305057544,0.0143710011092944,0.6161216908872079,0.0,6.0,2.0,1.0,0.0
113974,315000.0,900000.0,50256.0,54.39561943874059,2.0,2.857142857142857,0.15954285714285715,17.908309455587393,157500.0,0.10368431648882626,0.6853067941223597,0.7218272385297332,0.5549467685334323,2.0,10.0,1.0,1.0,0.0
185842,135000.0,225000.0,11250.0,38.72689938398357,2.0,1.6666666666666667,0.08333333333333333,20.0,67500.0,0.15291622481442205,0.5059979305057544,0.6261340076977087,0.4223696523543468,2.0,5.0,9.0,6.0,3.0
346728,315000.0,792346.5,42345.0,44.19438740588638,2.0,2.5153857142857143,0.13442857142857143,18.711689691817217,157500.0,0.22772890595960849,0.5059979305057544,0.6750144421866057,0.5190973382084597,6.0,4.0,4.0,2.0,0.0
